12096597;;"Sparda-Bank Berlin";19322;"Wittenberge, Prignitz";91055;"A8"
12096597;;"Sparda-Bank Berlin";8056;"Zwickau";91055;"A8"
12096597;;"Sparda-Bank Berlin";23966;"Wismar, Meckl";91055;"A8"
12096597;;"Sparda-Bank Berlin";17033;"Neubrandenburg, Meckl";91055;"A8"
13000000;"MARKDEF1130";"Bundesbank";18004;"Rostock";20130;9
13010111;"ESSEDE5F130";"SEB";18055;"Rostock";25921;13
13010111;"ESSEDE5F131";"SEB";19055;"Schwerin, Meckl";25921;13
13010111;"ESSEDE5F132";"SEB";23966;"Wismar, Meckl";25921;13
13020780;"HYVEDEM1193";"UniCredit Bank - HypoVereinsbank (ehem. Hypo)";18010;"Rostock";;99
13040000;"COBADEFF130";"Commerzbank";18006;"Rostock";24130;13
13040000;"COBADEFF131";"Commerzbank";23951;"Wismar, Meckl";24130;13
13040000;;"Commerzbank";18184;"Roggentin b Rostock";24130;13
13050000;"NOLADE21ROS";"Ostseesparkasse Rostock";18004;"Rostock";51399;20
13050000;;"Ostseesparkasse Rostock";18242;"Bützow";51399;20
13050000;;"Ostseesparkasse Rostock";18262;"Güstrow";51399;20
13050000;;"Ostseesparkasse Rostock";17161;"Teterow";51399;20
13050000;;"Ostseesparkasse Rostock";18201;"Bad Doberan";51399;20
13051042;"NOLADE21RUE";"Kreissparkasse Rügen, Sitz Bergen";18525;"Bergen auf Rügen";51303;"C0"
13061008;"GENODEF1WOG";"Volksbank Wolgast";17438;"Wolgast";61260;32
13061008;;"Volksbank Wolgast (Gf P2)";17438;"Wolgast";71260;32
13061028;"GENODEF1GW1";"Volksbank Raiffeisenbank ehem VB Greifswald";17462;"Greifswald, Hansestadt";61279;32
13061078;"GENODEF1HWI";"Volks- und Raiffeisenbank";23952;"Wismar, Meckl";61286;32
13061078;;"Volks- und Raiffeisenbank";18225;"Kühlungsborn, Ostseebad";61286;32
13061078;;"Volks- und Raiffeisenbank";23923;"Schönberg, Meckl";61286;32
13061078;;"Volks- und Raiffeisenbank";23948;"Klütz";61286;32
13061078;;"Volks- und Raiffeisenbank";18233;"Neubukow";61286;32
13061078;;"Volks- und Raiffeisenbank";23932;"Grevesmühlen";61286;32
13061078;;"Volks- und Raiffeisenbank";23996;"Bobitz";61286;32
13061078;;"Volks- und Raiffeisenbank";23974;"Neuburg, NWM";61286;32
13061078;;"Volks- und Raiffeisenbank";23992;"Neukloster, Meckl";61286;32
13061078;;"Volks- und Raiffeisenbank";23999;"Insel Poel";61286;32
13061078;;"Volks- und Raiffeisenbank";19205;"Gadebusch";61286;32
13061078;;"Volks- und Raiffeisenbank";19209;"Lützow";61286;32
13061078;;"Volks- und Raiffeisenbank";19217;"Rehna";61286;32
13061078;;"Volks- und Raiffeisenbank (Gf P2)";23952;"Wismar, Meckl";71286;32
13061088;"GENODEF1HWR";"Raiffeisenbank Wismar -alt-";23952;"Wismar, Meckl";61315;32
13061128;"GENODEF1DBR";"Raiffeisenbank";18202;"Bad Doberan";61288;32
13061128;;"Raiffeisenbank (Gf P2)";18202;"Bad Doberan";71288;32
13070000;"DEUTDEBRXXX";"Deutsche Bank";18002;"Rostock";27707;63
13070000;"DEUTDEBB151";"Deutsche Bank";17381;"Anklam";27707;63
13070000;"DEUTDEBR131";"Deutsche Bank";18201;"Bad Doberan";27707;63
13070000;"DEUTDEBR133";"Deutsche Bank";18521;"Bergen auf Rügen";27707;63
13070000;"DEUTDEBB130";"Deutsche Bank";18241;"Bützow";27707;63
13070000;"DEUTDEBB131";"Deutsche Bank";17101;"Demmin, Hansestadt";27707;63
13070000;"DEUTDEBR134";"Deutsche Bank";17462;"Greifswald, Hansestadt";27707;63
13070000;;"Deutsche Bank";23932;"Grevesmühlen";27707;63
13070000;"DEUTDEBR135";"Deutsche Bank";18502;"Grimmen";27707;63
13070000;"DEUTDEBB141";"Deutsche Bank";18262;"Güstrow";27707;63
13070000;"DEUTDEBB142";"Deutsche Bank";19221;"Hagenow";27707;63
13070000;"DEUTDEBB143";"Deutsche Bank";19281;"Ludwigslust, Meckl";27707;63
13070000;"DEUTDEBB144";"Deutsche Bank";19381;"Lübz";27707;63
13070000;"DEUTDEBB152";"Deutsche Bank";17132;"Malchin";27707;63
13070000;"DEUTDEBB150";"Deutsche Bank";17036;"Neubrandenburg, Meckl";27707;63
13070000;"DEUTDEBB153";"Deutsche Bank";17225;"Neustrelitz";27707;63
13070000;"DEUTDEBB154";"Deutsche Bank";17281;"Prenzlau";27707;63
